identifier,TopicValue2,Topic,TopicValue,title,Date,Cartoonists,Publisher,NameAuthorities,EQPred_RingKen,Brownlee,KeyJohn,ParkerRobert,CHCHCityCouncil,EnglishSimon,MarryattTony,RingKen,SouthCanterburyFinanceLtd,CERA,AMI,ChristchurchCathedral,BuildingsEarthquakeEffect,Aftershocks,BuildingsRepairReconstruction,CityPlanning,Disasters_PsychologicalAspects,Sewerage,InfrastructureEconomics,Courage,World.Cup,EconomicCondition,mayor_bob_parker_auckland_anderton_local_prime_lower,pike_river_made_toilet_represents_bank_broken_reserve,buildings_people_city_rebuild_heading_building_house,house_jersey_asks_move_neighbour_live_report,rugby_world_cup_ball_buildings_damage_decision_tsunami,people_aftershocks_gambling_wondering_year_show_power,business_cbd_allowed_owners_large_central_point,recovery_cera_portaloo_damage_problems_back_portaloos,red_people_buildings_black_rubble_areas_damage,city_comments_boy_people_rebuild_map_ideas,week_time_rebuilding_contractors_work_party_labour,ring_moon_people_workers_ken_march_port,aftershocks_people_aftershock_liquefaction_house_great_phone,version_word_cathedral_reading_letters_large_home,insurance_finance_billion_government_cost_company_huge,people_couple_reading_months_time_news_council,city_council_people_tony_marryatt_june_pay_rise_large_orange
DCDL-0015713A,1.98345398138573,mayor_bob_parker_auckland_anderton_local_prime_lower,0.983453981385729,""Christchurch quake has affected some more than others" 30 September 2010",01/10/2010,"Evans, Malcolm Paul",Wellingtonian (Newspaper),"Parker, Robert John (Sir), 1953- (name_authority) # Anderton, James Patrick (Hon), 1938- (name_authority) # Christchurch (N.Z.). City Council (name_authority)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983453981385729,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0015720,1.91395045632334,mayor_bob_parker_auckland_anderton_local_prime_lower,0.913950456323338,""Here's me helping Christchurch people hurt by the quake. ... In fact I've been so busy helping Christchurch ...I forgot about the election." 4 October 2010",06/10/2010,"Evans, Malcolm Paul",Timaru herald (Newspaper),"Parker, Robert John (Sir), 1953- (name_authority) # Christchurch (N.Z.). City Council (name_authority)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913950456323338,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.0664928292046936,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
DCDL-0015726,9.97768479776848,red_people_buildings_black_rubble_areas_damage,0.97768479776848,"Scott, Thomas, 1947-:'Relax, it's not an aftershock. It's the Canterbury Earthquake Response and Recovery Act...' 5 October 2010",05/10/2010,"Scott, Thomas",Dominion post (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.97768479776848,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
DCDL-0015726A,9.97768479776848,red_people_buildings_black_rubble_areas_damage,0.97768479776848,"Scott, Thomas, 1947-:'Relax, it's not an aftershock. It's the Canterbury Earthquake Response and Recovery Act...' 5 October 2010",05/10/2010,"Scott, Thomas",Nelson mail (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.97768479776848,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
DCDL-0015734,8.98255179934569,recovery_cera_portaloo_damage_problems_back_portaloos,0.982551799345692,""The bin!... not the portaloo!" 25 September 2010",25/09/2010,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.982551799345692,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
DCDL-0015735,8.91921664626683,recovery_cera_portaloo_damage_problems_back_portaloos,0.91921664626683,""So... er, has the sewer been down long?" 30 September 2010",30/09/2010,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.0624235006119951,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.91921664626683,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0015760,12.635850388144,ring_moon_people_workers_ken_march_port,0.635850388143966,"News- The Lyttleton Port Co. has halted merger talks with Otago since the 'quake, saying 'the landscape has changed'. 6 October 2010",09/10/2010,"Smith, Ashley W",Shipping Gazette (Serial),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000705716302046577,0.247706422018349,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.635850388143966,0.000705716302046577,0.000705716302046577,0.0359915314043754,0.0712773465067043,0.000705716302046577
DCDL-0015784,3.48784440842788,buildings_people_city_rebuild_heading_building_house,0.487844408427877,"Brownbait patties - $2 per kilo. 6 October 2010",05/10/2010,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00162074554294976,0.00162074554294976,0.487844408427877,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.325769854132901,0.00162074554294976,0.00162074554294976,0.163695299837925,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0015839,9.48201438848921,red_people_buildings_black_rubble_areas_damage,0.482014388489209,""Now that's earthquake strengthening!" 19 October 2010",19/10/2010,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.482014388489209,0.00239808153477218,0.00239808153477218,0.3621103117506,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
DCDL-0015856,13.984267453294,aftershocks_people_aftershock_liquefaction_house_great_phone,0.984267453294002,""We have land for sale and foreigners are welcome!" 19 October 2010",20/10/2010,"Evans, Malcolm Paul",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.984267453294002,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0015856A,13.984267453294,aftershocks_people_aftershock_liquefaction_house_great_phone,0.984267453294002,""We have land for sale and foreigners are welcome!" 19 October 2010",20/10/2010,"Evans, Malcolm Paul",Timaru herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.984267453294002,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0015856B,13.984267453294,aftershocks_people_aftershock_liquefaction_house_great_phone,0.984267453294002,""We have land for sale and foreigners are welcome!" 19 October 2010",20/10/2010,"Evans, Malcolm Paul",Manawatu standard (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.984267453294002,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0015869,13.4068071312804,aftershocks_people_aftershock_liquefaction_house_great_phone,0.406807131280389,"Rock 'n roll... 19 October 2010",20/10/2010,"Winter, Mark",Southland times (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00162074554294976,0.0826580226904376,0.244732576985413,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.0826580226904376,0.00162074554294976,0.406807131280389,0.163695299837925,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0015892,8.41468459152017,recovery_cera_portaloo_damage_problems_back_portaloos,0.414684591520165,""It's EQC! Great... er... news! We can remediate and build here again!" 21 October 2010",21/10/2010,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"New Zealand. Earthquake Commission (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.207859358841779,0.00103412616339193,0.00103412616339193,0.414684591520165,0.00103412616339193,0.00103412616339193,0.104446742502585,0.00103412616339193,0.259565667011375,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0015912,1.30134932533733,mayor_bob_parker_auckland_anderton_local_prime_lower,0.301349325337331,"Where will homeless earthquake victims stay?... "Perfect! And the only potential collapse is with the New Zealand film industry!" 23 October 2010",23/10/2010,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301349325337331,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.151424287856072,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.301349325337331,0.00149925037481259,0.00149925037481259,0.226386806596702,0.00149925037481259
DCDL-0016039,16.9897894065093,people_couple_reading_months_time_news_council,0.989789406509253,""Did you read this George? The Regional Council says rural people should be checking their septic tanks!" 5 November 2010",08/11/2010,"Evans, Malcolm Paul",Timaru herald (Newspaper),"Canterbury Regional Council (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.989789406509253,0.000638162093171666
DCDL-0016039A,16.9897894065093,people_couple_reading_months_time_news_council,0.989789406509253,""Did you read this George? The Regional Council says rural people should be checking their septic tanks!" 5 November 2010",06/11/2010,"Evans, Malcolm Paul",Manawatu standard (Newspaper),"Canterbury Regional Council (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.989789406509253,0.000638162093171666
DCDL-0016121,13.5308641975309,aftershocks_people_aftershock_liquefaction_house_great_phone,0.530864197530864,""It's great to forget quakes and chill out eh, 'Shaky Boy?'" "Absolutely... 'Big Crack!' 9 November 2010",09/11/2010,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.530864197530864,0.0017636684303351,0.0017636684303351,0.442680776014109,0.0017636684303351
DCDL-0016143,2.92802617230098,pike_river_made_toilet_represents_bank_broken_reserve,0.928026172300982,""Roll on 2011..." 22 November 2010",22/11/2010,"Bromhead, Peter",Marlborough Express (Newspaper),"South Canterbury Finance Ltd (name_authority) # Pike River Coal Company (name_authority)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109051254089422,0.928026172300982,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.0556161395856052,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
DCDL-0016143A,2.87350054525627,pike_river_made_toilet_represents_bank_broken_reserve,0.87350054525627,""Roll on 2011..." 22 November 2010",22/11/2010,"Bromhead, Peter",New Zealand herald (Newspaper),"South Canterbury Finance Ltd (name_authority) # Pike River Coal Company (name_authority)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109051254089422,0.87350054525627,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.110141766630316,0.00109051254089422,0.00109051254089422,0.00109051254089422
DCDL-0016218,17.546346782988,city_council_people_tony_marryatt_june_pay_rise_large_orange,0.546346782988004,"With all the broken chimneys, Santa must be practising new access points for the big night... 23 November 2010",23/11/2010,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"Santa Claus (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00109051254089422,0.437295528898582,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.546346782988004
DCDL-0016249,2.96905222437137,pike_river_made_toilet_represents_bank_broken_reserve,0.969052224371373,"The South Island. 3 December 2010",03/12/2010,"Bromhead, Peter",Marlborough Express (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.969052224371373,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
DCDL-0016259,15.6553980370774,insurance_finance_billion_government_cost_company_huge,0.655398037077426,"Nisbet, Alistair, 1958-:'Forget earthquakes! There's something worse coming!' 2 December 2010",02/12/2010,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"New Zealand. Earthquake Commission (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109051254089422,0.00109051254089422,0.219193020719738,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.655398037077426,0.00109051254089422,0.110141766630316
DCDL-0016310,13.5417895771878,aftershocks_people_aftershock_liquefaction_house_great_phone,0.541789577187807,""Quick hide! Christmas is getting closer!!" 9 December 2010",09/12/2010,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"Santa Claus (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.541789577187807,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.44346116027532
DCDL-0016337,15.3629782833506,insurance_finance_billion_government_cost_company_huge,0.362978283350569,""Unfortunately, this is a NORTH Canterbury collapse - so you'll only get your first $100,000 back." 13 September 2010",13/09/2010,"Body, Guy Keverne",New Zealand herald (Newspaper),"South Canterbury Finance Ltd (name_authority)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103412616339193,0.00103412616339193,0.156153050672182,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.207859358841779,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.362978283350569,0.00103412616339193,0.259565667011375
DCDL-0016804,13.565543071161,aftershocks_people_aftershock_liquefaction_house_great_phone,0.565543071161049,"2010 [Canterbury earthquake]. 31 December 2010",31/12/2010,"Winter, Mark",Southland times (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.191011235955056,0.00374531835205993,0.191011235955056,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.565543071161049,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993
DCDL-0016946,6.97178130511464,people_aftershocks_gambling_wondering_year_show_power,0.971781305114638,"Nisbet, Alistair, 1958-: The next stage in earthquake prediction?... 27 January 2011",27/01/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.971781305114638,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
DCDL-0017142,4.60087241003272,house_jersey_asks_move_neighbour_live_report,0.600872410032715,"Nisbet, Alistair, 1958- :Slow progress after Christchurch earthquakes. 19 February 2011",19/02/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0556161395856052,0.164667393675027,0.00109051254089422,0.600872410032715,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.0556161395856052,0.00109051254089422,0.110141766630316,0.00109051254089422,0.00109051254089422
DCDL-0017148,3.84876140808344,buildings_people_city_rebuild_heading_building_house,0.848761408083442,"Bromhead, Peter, 1933-:The reminder again...[Disaster kits] 24 February 2011",24/02/2011,"Bromhead, Peter",Marlborough Express (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130378096479791,0.00130378096479791,0.848761408083442,0.00130378096479791,0.00130378096479791,0.131681877444589,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
DCDL-0017150,9.84172661870504,red_people_buildings_black_rubble_areas_damage,0.841726618705036,"Evans, Malcolm Paul, 1945-:[Canterbury earthquake]. 22 February 2011",23/02/2011,"Evans, Malcolm Paul",Timaru herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.841726618705036,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
DCDL-0017150A,9.84172661870504,red_people_buildings_black_rubble_areas_damage,0.841726618705036,"Evans, Malcolm Paul, 1945-:[Canterbury earthquake]. 22 February 2011",23/02/2011,"Evans, Malcolm Paul",Manawatu standard (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.841726618705036,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
DCDL-0017151,9.976011994003,red_people_buildings_black_rubble_areas_damage,0.976011994002998,"Evans, Malcolm Paul, 1945-:[Christchurch earthquake] 23 February 2011",24/02/2011,"Evans, Malcolm Paul",Timaru herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.976011994002998,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
