identifier,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.25.4,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.142384105960265,0.0714285714285714,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.757332071901608,0.0241248817407758,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.000473036896877956
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.26.1,0.459424083769634,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.524869109947644,0.00130890052356021,0.00130890052356021,0.00130890052356021
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.26.2,0.974708171206226,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.26.3,0.242732558139535,0.170058139534884,0.000484496124031008,0.000484496124031008,0.000484496124031008,0.000484496124031008,0.000484496124031008,0.000484496124031008,0.000484496124031008,0.000484496124031008,0.000484496124031008,0.000484496124031008,0.145833333333333,0.436531007751938
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.26.4,0.227409638554217,0.15210843373494,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.603915662650602,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.26.5,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.789940828402367,0.000986193293885602,0.000986193293885602,0.198224852071006,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.27.1,0.00058343057176196,0.00058343057176196,0.00058343057176196,0.058926487747958,0.00058343057176196,0.00058343057176196,0.584014002333722,0.00058343057176196,0.263127187864644,0.00058343057176196,0.088098016336056,0.00058343057176196,0.00058343057176196,0.00058343057176196
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.27.2,0.369047619047619,0.000566893424036281,0.000566893424036281,0.482426303854875,0.000566893424036281,0.000566893424036281,0.000566893424036281,0.0572562358276644,0.000566893424036281,0.000566893424036281,0.0856009070294785,0.000566893424036281,0.000566893424036281,0.000566893424036281
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.28.1,0.000986193293885602,0.0502958579881657,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.494082840236686,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.444773175542406,0.000986193293885602,0.000986193293885602,0.000986193293885602
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.28.2,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.329321663019694,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.0557986870897155,0.438730853391685,0.00109409190371991,0.165207877461707,0.00109409190371991
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.28.3,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.984029484029484,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.28.4,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.227409638554217,0.00150602409638554,0.754518072289157,0.00150602409638554,0.00150602409638554,0.00150602409638554
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.28.5,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.0667539267015707,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.917539267015707,0.00130890052356021,0.00130890052356021,0.00130890052356021
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.29.1,0.685692541856926,0.00076103500761035,0.00076103500761035,0.191019786910198,0.00076103500761035,0.00076103500761035,0.114916286149163,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.29.2,0.00378787878787879,0.00378787878787879,0.00378787878787879,0.950757575757576,0.00378787878787879,0.00378787878787879,0.00378787878787879,0.00378787878787879,0.00378787878787879,0.00378787878787879,0.00378787878787879,0.00378787878787879,0.00378787878787879,0.00378787878787879
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.29.3,0.629263913824058,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.270197486535009,0.000897666068222621,0.0906642728904847,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.29.4,0.917539267015707,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.0667539267015707,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.29.5,0.584380610412926,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.225314183123878,0.000897666068222621,0.180430879712747,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.30.1,0.561624649859944,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.42156862745098,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.30.2,0.376366120218579,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.444672131147541,0.171448087431694,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.30.3,0.64002557544757,0.35230179028133,0.000639386189258312,0.000639386189258312,0.000639386189258312,0.000639386189258312,0.000639386189258312,0.000639386189258312,0.000639386189258312,0.000639386189258312,0.000639386189258312,0.000639386189258312,0.000639386189258312,0.000639386189258312
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.30.4,0.67921686746988,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.302710843373494,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.31.1,0.180430879712747,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.0906642728904847,0.000897666068222621,0.71903052064632,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.31.2,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.470864661654135,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.517857142857143,0.000939849624060151,0.000939849624060151,0.000939849624060151
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.31.3,0.36977886977887,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.615479115479115,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.31.4,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.68956043956044,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.277472527472527,0.00274725274725275,0.00274725274725275,0.00274725274725275
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.32.1,0.000660501981505945,0.000660501981505945,0.0336856010568032,0.000660501981505945,0.826287978863937,0.0997357992073976,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.0336856010568032,0.000660501981505945,0.000660501981505945,0.000660501981505945
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.32.2,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.321656050955414,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.480891719745223,0.00318471337579618,0.00318471337579618,0.162420382165605
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.32.3,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.968599033816425,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.32.4,0.000683060109289618,0.0689890710382514,0.000683060109289618,0.000683060109289618,0.547131147540984,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.376366120218579,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.32.5,0.134656652360515,0.000536480686695279,0.000536480686695279,0.000536480686695279,0.858905579399142,0.000536480686695279,0.000536480686695279,0.000536480686695279,0.000536480686695279,0.000536480686695279,0.000536480686695279,0.000536480686695279,0.000536480686695279,0.000536480686695279
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.33.1,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.854508196721312,0.000683060109289618,0.137295081967213,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618,0.000683060109289618
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.33.2,0.0004516711833785,0.0004516711833785,0.0004516711833785,0.0004516711833785,0.632791327913279,0.0004516711833785,0.0004516711833785,0.0004516711833785,0.361788617886179,0.0004516711833785,0.0004516711833785,0.0004516711833785,0.0004516711833785,0.0004516711833785
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.33.3,0.00058343057176196,0.02975495915986,0.00058343057176196,0.00058343057176196,0.788214702450408,0.00058343057176196,0.00058343057176196,0.02975495915986,0.00058343057176196,0.00058343057176196,0.02975495915986,0.00058343057176196,0.00058343057176196,0.117269544924154
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.33.4,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.968599033816425,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.34.1,0.000939849624060151,0.282894736842105,0.000939849624060151,0.000939849624060151,0.705827067669173,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151,0.000939849624060151
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.34.2,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.164495114006515,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.815960912052117,0.00162866449511401,0.00162866449511401,0.00162866449511401
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.34.3,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.984029484029484,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123,0.00122850122850123
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.35.1,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.95859872611465,0.00318471337579618,0.00318471337579618,0.00318471337579618
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.35.2,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.974708171206226,0.00194552529182879,0.00194552529182879,0.00194552529182879
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.35.3,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.691321499013807,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.0502958579881657,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.247534516765286
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.35.4,0.00058343057176196,0.058926487747958,0.00058343057176196,0.00058343057176196,0.846557759626604,0.088098016336056,0.00058343057176196,0.00058343057176196,0.00058343057176196,0.00058343057176196,0.00058343057176196,0.00058343057176196,0.00058343057176196,0.00058343057176196
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.35.5,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.902043269230769,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.0907451923076923,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.000600961538461538
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.36.1,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.0477767265846736,0.828287606433302,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.000473036896877956,0.118732261116367,0.000473036896877956,0.000473036896877956,0.000473036896877956
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.36.2,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.521990740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.46412037037037,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.36.3,0.391225961538462,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.6015625,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.000600961538461538
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.36.4,0.321656050955414,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.640127388535032,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618,0.00318471337579618
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.37.1,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.799847792998478,0.114916286149163,0.0768645357686454,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.37.2,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.521990740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.46412037037037,0.00115740740740741,0.00115740740740741,0.00115740740740741
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.37.3,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.839250493096647,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.148915187376726
