term,february_people_cathedral_aftershocks_rubble_buildings_september,city_council_community_reports_chief_executive_government_public,aftershocks_people_house_woman_september_couple_disaster,red_zone_homes_people_areas_damage_central,february_south_pike_river_zealand_island_news_september,describes_experience_touches_sep_family_work_dunedin,eqc_work_rebuild_commission_heading_ian_homes,buildings_city_heritage_architect_notes_discusses_auckland,john_key_labelled_cup_prime_february_rugby_world_representing,buildings_time_february_ring_moon_rubble_devastated,mayor_bob_parker_mp_local_february_special_anderton,finance_government_billion_economy_bill_english_rate_bank,insurance_recent_companies_house_ami_community_company,people_woman_newspaper_reading_comments_headline_february,city_people_university_cbd_including_magnitude_effects,party_year_gas_energy_oil_leader_exploration,people_february_september_jersey_victims_replies_zealand
trend,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.00109467900148104,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,0.00592239017060019,2.50695680513425e-05
tuesday,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.00538753783081843,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
understand,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,0.0048563628017106,1.61710247578389e-05,2.94646277144288e-05,0.00127854797061847
unexpected,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00214369880321981,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00219856766581771,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
versions,0.00314854555992418,0.000785957558291852,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
visiting,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.000830091635606048,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00214522155450426,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,0.000824722262649784,2.94646277144288e-05,2.50695680513425e-05
visitors,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00214369880321981,2.65329406458118e-05,1.39006658418938e-05,0.00143488329142338,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
wall,1.56644057707671e-05,1.54109325155265e-05,0.00100316686008773,0.000830091635606048,2.1464294146687e-05,1.41966808160252e-05,0.00400647403751758,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
website,1.56644057707671e-05,0.00155650418406818,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,0.00364831235352388,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
western,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00143488329142338,2.77092742941062e-05,0.00328696750038094,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
win,1.56644057707671e-05,1.54109325155265e-05,0.00198666378174236,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00328696750038094,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
wind,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.00109467900148104,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,0.00244026190533717,1.61710247578389e-05,2.94646277144288e-05,0.00253202637318559
wordplay,0.00236532527138583,1.54109325155265e-05,1.96699384330927e-05,0.00164390696463159,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
worker,0.00314854555992418,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,0.00123221145715045,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
wrecked,0.00236532527138583,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.00216789370881539,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
yelling,0.00158210498284748,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00214522155450426,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
yells,0.00393176584846254,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
academy,1.56644057707671e-05,0.00309759743562083,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
acc,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,0.00556956413311535,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
account,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,0.00279403383422066,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
adding,1.56644057707671e-05,1.54109325155265e-05,0.00395365762505163,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
address,1.56644057707671e-05,0.0023270508098445,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.000724030721617286,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
administrator,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00285353284402107,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
aimed,1.56644057707671e-05,0.0023270508098445,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,0.00150269601343587,2.50695680513425e-05
anger,1.56644057707671e-05,0.000785957558291852,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,0.00244182473843367,2.94646277144288e-05,2.50695680513425e-05
announcement,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00285555981758513,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
apology,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00437536733494417,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
applications,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,0.00592239017060019,2.50695680513425e-05
archive,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00437536733494417,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
arising,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.00337310577455571,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
arrive,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,0.00267982700522699,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,0.00253202637318559
asserts,1.56644057707671e-05,0.00309759743562083,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
assets,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,0.00219856766581771,0.00221544670863586,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
assist,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,0.00285353284402107,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
athfield,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,0.00279403383422066,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
athletes,1.56644057707671e-05,1.54109325155265e-05,0.00395365762505163,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
avonside,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.00216789370881539,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.00169494369766232,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
awaiting,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,0.0048563628017106,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
backgrounds,1.56644057707671e-05,0.0023270508098445,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,0.00150269601343587,2.50695680513425e-05
ban,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,0.00140396725003128,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,0.00163327350054173,2.94646277144288e-05,2.50695680513425e-05
banks,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.00216789370881539,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.00169494369766232,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
barrier,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.00245772229365712,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,0.00150269601343587,2.50695680513425e-05
basis,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.00337310577455571,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
bay,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,0.000708933957936585,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,0.00169494369766232,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,0.00127854797061847
beach,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,0.00164390696463159,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,0.00163327350054173,2.94646277144288e-05,2.50695680513425e-05
bearing,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.00285555981758513,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
benchmark,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,0.00440895830134462,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
bin,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,0.00431432312348408,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
bishop,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,0.00325037597632562,2.94646277144288e-05,2.50695680513425e-05
blocks,0.00236532527138583,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,0.00150269601343587,2.50695680513425e-05
boil,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,1.42067652616176e-05,2.77092742941062e-05,2.17679966912645e-05,2.19351159270877e-05,1.67816207689339e-05,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,0.00503898317831984
bottle,1.56644057707671e-05,1.54109325155265e-05,1.96699384330927e-05,1.62763065805108e-05,2.1464294146687e-05,1.41966808160252e-05,2.65329406458118e-05,1.39006658418938e-05,0.000724545028342497,2.77092742941062e-05,0.00219856766581771,2.19351159270877e-05,0.000855862659215627,2.41610089637343e-05,1.61710247578389e-05,2.94646277144288e-05,2.50695680513425e-05
