identifier,TopicValue2,Topic,TopicValue,Month,Publisher,february_people_cathedral_aftershocks_rubble_buildings_september,city_council_community_reports_chief_executive_government_public,aftershocks_people_house_woman_september_couple_disaster,red_zone_homes_people_areas_damage_central,february_south_pike_river_zealand_island_news_september,describes_experience_touches_sep_family_work_dunedin,eqc_work_rebuild_commission_heading_ian_homes,buildings_city_heritage_architect_notes_discusses_auckland,john_key_labelled_cup_prime_february_rugby_world_representing,buildings_time_february_ring_moon_rubble_devastated,mayor_bob_parker_mp_local_february_special_anderton,finance_government_billion_economy_bill_english_rate_bank,insurance_recent_companies_house_ami_community_company,people_woman_newspaper_reading_comments_headline_february,city_people_university_cbd_including_magnitude_effects,party_year_gas_energy_oil_leader_exploration,people_february_september_jersey_victims_replies_zealand
DCDL-0017488,13.4695407685098,insurance_recent_companies_house_ami_community_company,0.469540768509841,2011-04,Dominion post (Newspaper),0.000937207122774133,0.000937207122774133,0.000937207122774133,0.0946579194001874,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.0946579194001874,0.469540768509841,0.328959700093721,0.000937207122774133,0.000937207122774133,0.000937207122774133
DCDL-0017491,7.55973563802745,eqc_work_rebuild_commission_heading_ian_homes,0.559735638027453,2011-04,Southland times (Newspaper),0.000508388408744281,0.1021860701576,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.559735638027453,0.0767666497203864,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.203863751906457,0.000508388408744281,0.0513472292831723
DCDL-0017504,17.5632614807873,people_february_september_jersey_victims_replies_zealand,0.563261480787254,2011-04,Press (Christchurch, N.Z.) (Newspaper),0.282099343955014,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.141518275538894,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.563261480787254
DCDL-0017510,9.54178957718781,john_key_labelled_cup_prime_february_rugby_world_representing,0.541789577187807,2011-04,Press (Christchurch, N.Z.) (Newspaper),0.1976401179941,0.000983284169124877,0.246804326450344,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.541789577187807,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0017511,1.56980351602896,february_people_cathedral_aftershocks_rubble_buildings_september,0.569803516028956,2011-04,Press (Christchurch, N.Z.) (Newspaper),0.569803516028956,0.00103412616339193,0.362978283350569,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.0527404343329886,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193
DCDL-0017521,12.6019184652278,finance_government_billion_economy_bill_english_rate_bank,0.601918465227818,2011-04,Waikato times (Newspaper),0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.601918465227818,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.3621103117506
DCDL-0017524,11.4037600716204,mayor_bob_parker_mp_local_february_special_anderton,0.403760071620412,2011-04,Dominion post (Newspaper),0.269471799462847,0.179946284691137,0.135183527305282,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.403760071620412,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099
DCDL-0017525,2.60068551842331,city_council_community_reports_chief_executive_government_public,0.600685518423308,2011-04,Dominion post (Newspaper),0.129391602399314,0.600685518423308,0.000856898029134533,0.215081405312768,0.000856898029134533,0.000856898029134533,0.0437017994858612,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533
DCDL-0017529,2.72922022279349,city_council_community_reports_chief_executive_government_public,0.729220222793488,2011-04,Southland times (Newspaper),0.000856898029134533,0.729220222793488,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.0437017994858612,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.0865467009425878,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.129391602399314,0.000856898029134533,0.000856898029134533,0.000856898029134533
DCDL-0017570,5.57498404594767,february_south_pike_river_zealand_island_news_september,0.574984045947671,2011-04,National Business Review (Newspaper),0.000638162093171666,0.000638162093171666,0.0644543714103382,0.000638162093171666,0.574984045947671,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.287811104020421,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.0644543714103382
DCDL-0017661,3.96573875802998,aftershocks_people_house_woman_september_couple_disaster,0.965738758029979,2010-09,Timaru herald (Newspaper),0.00214132762312634,0.00214132762312634,0.965738758029979,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
DCDL-0017662,14.8930307941653,people_woman_newspaper_reading_comments_headline_february,0.893030794165316,2010-09,Timaru herald (Newspaper),0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.893030794165316,0.00162074554294976,0.00162074554294976,0.0826580226904376
DCDL-0017663,3.61799735333039,aftershocks_people_house_woman_september_couple_disaster,0.617997353330393,2010-09,Timaru herald (Newspaper),0.000441111601235113,0.000441111601235113,0.617997353330393,0.000441111601235113,0.132774591971769,0.0886634318482576,0.000441111601235113,0.000441111601235113,0.154830172033524,0.000441111601235113,0.000441111601235113,0.000441111601235113,0.000441111601235113,0.000441111601235113,0.000441111601235113,0.000441111601235113,0.000441111601235113
DCDL-0017773,14.9938861291555,people_woman_newspaper_reading_comments_headline_february,0.993886129155522,2011-05,Press (Christchurch, N.Z.) (Newspaper),0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.993886129155522,0.000382116927779901,0.000382116927779901,0.000382116927779901
DCDL-0017773A,14.9938861291555,people_woman_newspaper_reading_comments_headline_february,0.993886129155522,2011-05,Timaru herald (Newspaper),0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.993886129155522,0.000382116927779901,0.000382116927779901,0.000382116927779901
DCDL-0017773B,14.9938861291555,people_woman_newspaper_reading_comments_headline_february,0.993886129155522,2011-05,Manawatu standard (Newspaper),0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.000382116927779901,0.993886129155522,0.000382116927779901,0.000382116927779901,0.000382116927779901
DCDL-0017873,12.3664959765911,finance_government_billion_economy_bill_english_rate_bank,0.366495976591075,2011-05,Dominion post (Newspaper),0.000731528895391368,0.220190197512802,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.293343087051939,0.000731528895391368,0.000731528895391368,0.366495976591075,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.110460863204097,0.000731528895391368
DCDL-0017889,12.9935143899473,finance_government_billion_economy_bill_english_rate_bank,0.993514389947304,2011-05,Timaru herald (Newspaper),0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.993514389947304,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474
DCDL-0017889A,12.9935143899473,finance_government_billion_economy_bill_english_rate_bank,0.993514389947304,2011-05,Manawatu standard (Newspaper),0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.993514389947304,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474,0.000405350628293474
DCDL-0017904,4.39243807040417,red_zone_homes_people_areas_damage_central,0.392438070404172,2011-05,Press (Christchurch, N.Z.) (Newspaper),0.00130378096479791,0.00130378096479791,0.00130378096479791,0.392438070404172,0.00130378096479791,0.00130378096479791,0.327249022164276,0.00130378096479791,0.0664928292046936,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.196870925684485,0.00130378096479791,0.00130378096479791,0.00130378096479791
DCDL-0017906,16.7403451109285,party_year_gas_energy_oil_leader_exploration,0.740345110928513,2011-05,Timaru herald (Newspaper),0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.247329498767461,0.000821692686935086,0.740345110928513,0.000821692686935086
DCDL-0017906A,16.7403451109285,party_year_gas_energy_oil_leader_exploration,0.740345110928513,2011-05,Manawatu standard (Newspaper),0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.247329498767461,0.000821692686935086,0.740345110928513,0.000821692686935086
DCDL-0017938,4.99364322606277,red_zone_homes_people_areas_damage_central,0.993643226062773,2011-05,Press (Christchurch, N.Z.) (Newspaper),0.000397298371076679,0.000397298371076679,0.000397298371076679,0.993643226062773,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679
DCDL-0017938A,4.99364322606277,red_zone_homes_people_areas_damage_central,0.993643226062773,2011-05,Timaru herald (Newspaper),0.000397298371076679,0.000397298371076679,0.000397298371076679,0.993643226062773,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679
DCDL-0017938B,4.99364322606277,red_zone_homes_people_areas_damage_central,0.993643226062773,2011-05,Manawatu standard (Newspaper),0.000397298371076679,0.000397298371076679,0.000397298371076679,0.993643226062773,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679,0.000397298371076679
DCDL-0017951,4.90794979079498,red_zone_homes_people_areas_damage_central,0.907949790794979,2011-05,Press (Christchurch, N.Z.) (Newspaper),0.00139470013947001,0.00139470013947001,0.0711297071129707,0.907949790794979,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
DCDL-0017953,3.90844514601421,aftershocks_people_house_woman_september_couple_disaster,0.908445146014207,2011-05,Press (Christchurch, N.Z.) (Newspaper),0.000789265982636148,0.000789265982636148,0.908445146014207,0.079715864246251,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148
DCDL-0017985,16.6808905380334,party_year_gas_energy_oil_leader_exploration,0.680890538033395,2011-06,Northern advocate (Newspaper),0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.12430426716141,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.186147186147186,0.000618429189857761,0.680890538033395,0.000618429189857761
DCDL-0018017,9.59273875295975,john_key_labelled_cup_prime_february_rugby_world_representing,0.592738752959747,2011-06,National Business Review (Newspaper),0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.355958958168903,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.592738752959747,0.000789265982636148,0.000789265982636148,0.0402525651144436,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148
DCDL-0018021,7.99119427627958,eqc_work_rebuild_commission_heading_ian_homes,0.991194276279582,2011-06,Press (Christchurch, N.Z.) (Newspaper),0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.991194276279582,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142
DCDL-0018021A,7.99119427627958,eqc_work_rebuild_commission_heading_ian_homes,0.991194276279582,2011-06,Timaru herald (Newspaper),0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.991194276279582,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142,0.000550357732526142
