term,nz_company_canterbury_exploration_fracking_gas_oil,earthquake_canterbury_talks_commission_speaks_economic_earthquakes,christchurch_earthquake_high_house_party_including_damaged,mayor_christchurch_bob_parker_architect_river_writer,quake_christchurch_earthquake_talks_experience_feb_nz,christchurch_earthquake_city_talks_business_recovery_earthquakes,earthquake_earthquakes_talks_canterbury_university_community_lessons,nz_christchurch_civil_earthquake_national_defence_approach,earthquake_buildings_christchurch_city_building_heritage_notes,christchurch_earthquake_feb_talks_includes_sep_dunedin,christchurch_earthquake_city_people_residents_describes_quake,insurance_christchurch_earthquakes_rebuilding_executive_companies_nz
move,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.00589080038685853,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,0.00266343187152238,2.27164307943936e-05,2.7877672771877e-05
natural,5.50327444829674e-05,0.00351659064795794,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00156175101668445,2.63706125893305e-05,2.27164307943936e-05,0.00281564494995958
ngaãñi,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,0.0122502136665174,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
opera,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,0.00793755438938847,2.27164307943936e-05,2.7877672771877e-05
operations,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00514785107147133,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
park,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,0.0125682239246908,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00078860694901888,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
policy,5.50327444829674e-05,0.00177570418857282,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.000872227257956936,2.51123778910625e-05,4.06983842741443e-05,0.00156175101668445,2.63706125893305e-05,2.27164307943936e-05,0.00281564494995958
powers,5.50327444829674e-05,3.48177291877024e-05,0.00517095006560161,5.00726052776526e-05,2.93074646112365e-05,0.00172735202065981,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
practice,0.0110615816410764,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00172735202065981,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
programme,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.00442542715629671,0.000872227257956936,2.51123778910625e-05,4.06983842741443e-05,0.00156175101668445,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
psychological,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00429272630876845,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,0.00115853797051407,2.7877672771877e-05
questions,5.50327444829674e-05,3.48177291877024e-05,0.00645725605206967,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00078860694901888,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
real,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,0.00839117950433498
restoration,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00388118321968115,2.63706125893305e-05,2.27164307943936e-05,0.00142176131136573
ryan,5.50327444829674e-05,3.48177291877024e-05,0.00131203210619742,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,0.00699729586574113
saved,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,0.00683764566911247,2.7877672771877e-05
scheme,5.50327444829674e-05,0.00525747710734306,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,0.00614545602539579,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
scientist,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,0.00756096339692554,2.93074646112365e-05,1.71024952540576e-05,0.00379196906155044,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
sector,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00343760154606557,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,0.00281564494995958
shows,5.50327444829674e-05,3.48177291877024e-05,0.00645725605206967,5.00726052776526e-05,0.00149468069517306,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
sir,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,0.00756096339692554,0.00149468069517306,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00156175101668445,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
strengthening,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,0.00253635016699731,4.06983842741443e-05,0.00310803915201559,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
support,5.50327444829674e-05,0.0087392500261133,0.00131203210619742,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
surrounding,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,0.00207561759798136,0.00233489508435002,2.63706125893305e-05,0.00229435951023375,2.7877672771877e-05
survivors,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.00882154684798218,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
technology,0.0138132188652248,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,0.00128073127244419,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
victoria,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00343760154606557,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,0.00266343187152238,2.27164307943936e-05,2.7877672771877e-05
view,5.50327444829674e-05,0.0104801364854984,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
waiting,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,0.00683764566911247,2.7877672771877e-05
young,5.50327444829674e-05,0.00351659064795794,0.00517095006560161,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
amp,0.00830994441692807,0.00177570418857282,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,0.00115853797051407,2.7877672771877e-05
architects,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00388118321968115,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
association,5.50327444829674e-05,3.48177291877024e-05,0.00645725605206967,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
australia,0.0055583071927797,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00233489508435002,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
australian,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,0.00379196906155044,4.06983842741443e-05,0.00156175101668445,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
book,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.00735617361742036,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
build,5.50327444829674e-05,0.00525747710734306,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00172735202065981,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
cantabrians,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,0.00630320685065669,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
ccc,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,0.0125682239246908,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
citizens,5.50327444829674e-05,3.48177291877024e-05,0.00645725605206967,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
collapse,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,0.00207561759798136,0.00310803915201559,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
common,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,0.0100645936608082,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,0.00115853797051407,2.7877672771877e-05
concert,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,0.00661902375992194,2.27164307943936e-05,2.7877672771877e-05
condition,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,0.0039819625009889,0.00229435951023375,2.7877672771877e-05
coping,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,0.00570182412939279,2.7877672771877e-05
corporation,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00388118321968115,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
councils,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,0.00411053681168858,0.00233489508435002,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
country,5.50327444829674e-05,0.00525747710734306,2.57261197293612e-05,0.00505733313304291,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
couple,5.50327444829674e-05,3.48177291877024e-05,0.00645725605206967,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
court,5.50327444829674e-05,3.48177291877024e-05,0.00131203210619742,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,0.00530049313045542,2.27164307943936e-05,2.7877672771877e-05
created,5.50327444829674e-05,3.48177291877024e-05,0.00131203210619742,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00310803915201559,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
designer,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00233489508435002,2.63706125893305e-05,2.27164307943936e-05,0.00281564494995958
destruction,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00388118321968115,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
developer,5.50327444829674e-05,3.48177291877024e-05,0.00131203210619742,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,0.00560341222714728
died,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.00735617361742036,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
domestic,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,0.00570182412939279,2.7877672771877e-05
elder,5.50327444829674e-05,3.48177291877024e-05,0.00388464407913354,0.00255370286916028,0.00149468069517306,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
estate,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,0.00255370286916028,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,0.00560341222714728
exchange,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,0.00630320685065669,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
fault,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,0.00504758795610356,4.06983842741443e-05,0.00078860694901888,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
figures,5.50327444829674e-05,3.48177291877024e-05,0.00131203210619742,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,0.00560341222714728
findings,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00388118321968115,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
food,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,0.0125682239246908,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
gender,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.00735617361742036,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
geological,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,0.00630320685065669,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
geotechnical,5.50327444829674e-05,3.48177291877024e-05,0.00645725605206967,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
gns,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,0.00630320685065669,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
growing,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,0.00456600258967311,0.00142176131136573
growth,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,0.00614545602539579,0.00078860694901888,2.63706125893305e-05,0.00115853797051407,2.7877672771877e-05
head,5.50327444829674e-05,0.00177570418857282,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,0.00504758795610356,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
increased,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,0.00253635016699731,0.00614545602539579,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
increases,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,0.00699729586574113
