term,river_pike_south_disaster_island_people_mine,city_people_version_comments_word_large_council,made_bank_representing_chch_reserve_paper_left,insurance_council_marryatt_city_pay_tony_ami,toilet_rubble_portaloo_time_damage_portaloos_problems,aftershocks_residents_move_parking_nature_crumbling_mother,buildings_rubble_damage_people_sign_cathedral_representing,red_zone_house_areas_report_city_homes,world_cup_rugby_people_decision_damage_land,people_gambling_runs_wondering_victims_mobile_power,mayor_bob_parker_jersey_body_elections_anderton,red_zone_business_owners_allowed_black_cbd,eqc_contractors_week_list_quakes_paid_hour,john_key_finance_government_prime_billion_english,brownlee_gerry_recovery_buildings_john_damaged_key,aftershocks_liquefaction_rebuild_house_heading_people_couple,ring_ken_people_moon_march_japan_weeks
point,4.45057634963728e-05,2.95255248162036e-05,0.0117951330381285,3.32016335203692e-05,5.08414255935736e-05,0.00727045115316096,0.00394060387797176,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.0150361843338708,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
road,0.00672037028795229,0.00445835424724675,3.91864884987656e-05,0.00501344666157575,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,0.00426718492542989,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.0105945641194296,3.79233190488832e-05
word,4.45057634963728e-05,0.0192211166553485,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.00524543959915447,2.9967934310288e-05,3.28741904730596e-05,0.00242061796952869,4.22493556973256e-05,0.00378716862274551,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
black,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.00394060387797176,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.0206606921894334,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,0.00951875308126967
high,4.45057634963728e-05,0.00150580176562638,0.0137544574630667,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,0.00849212049516245,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.0128482008858304,2.34912729920834e-05,3.79233190488832e-05
river,0.0423249810850505,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
work,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,0.00967788530983677,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,0.0192128742678855,3.28741904730596e-05,0.00552728870017204,0.00589630952101294,3.79233190488832e-05
workers,4.45057634963728e-05,0.00593463048805692,3.91864884987656e-05,3.32016335203692e-05,0.00767705526462962,4.81486831335163e-05,2.60967144236541e-05,0.00152836464982469,0.00332029323777902,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.0105945641194296,3.79233190488832e-05
ball,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,0.0148262599033499,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.0128482008858304,0.00237261857220043,3.79233190488832e-05
couple,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.00501344666157575,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.0176419460170547,3.79233190488832e-05
hand,4.45057634963728e-05,0.0074109067288671,0.00787648418825189,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.00785511104151987,0.00452515808085349,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
home,0.0111709466375896,2.95255248162036e-05,3.91864884987656e-05,0.00999369168963113,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,0.0142863923299635,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.00167658371412604,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
left,4.45057634963728e-05,2.95255248162036e-05,0.0196324307378816,0.00335336498555729,5.08414255935736e-05,0.00727045115316096,2.60967144236541e-05,2.9967934310288e-05,0.004964002761432,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
move,4.45057634963728e-05,0.00150580176562638,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,0.01930762193654,2.60967144236541e-05,0.00602355479636789,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.00589630952101294,3.79233190488832e-05
nz,4.45057634963728e-05,2.95255248162036e-05,0.00787648418825189,3.32016335203692e-05,5.08414255935736e-05,0.00486301699648515,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,0.0142863923299635,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.004964002761432,3.66045609282917e-05,0.0035471822218046,3.79233190488832e-05
tells,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,0.012761197823987,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.00378716862274551,0.00552849088620067,3.28741904730596e-05,0.0110179728394158,0.0035471822218046,3.79233190488832e-05
ami,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.016634018393705,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,0.0115388408560439,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
billion,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.0279759360925737,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
company,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.00501344666157575,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,0.0071669277137026,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.0181136789506558,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
continuing,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,0.00767705526462962,0.00245558283980933,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.0152928187178463,3.79233190488832e-05
english,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.0246885170452678,0.00369706065375746,2.34912729920834e-05,3.79233190488832e-05
enormous,4.45057634963728e-05,2.95255248162036e-05,0.00983580861319017,0.00667352833759421,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.0110179728394158,2.34912729920834e-05,0.0038302552239372
eqc,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,0.0301603809732333,0.00989513133239094,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
group,4.45057634963728e-05,0.0133160116921078,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,0.00332029323777902,0.00954008258578955,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.00237261857220043,3.79233190488832e-05
headline,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.0116537733656496,5.08414255935736e-05,4.81486831335163e-05,0.00394060387797176,2.9967934310288e-05,3.28741904730596e-05,0.00954008258578955,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.00332029323777902,3.66045609282917e-05,0.00119805492259626,3.79233190488832e-05
holds,0.00894565846277093,2.95255248162036e-05,0.00983580861319017,3.32016335203692e-05,5.08414255935736e-05,0.00486301699648515,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.00566200457459972,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,0.00572642117638136
long,0.00449508211313365,0.00888718296967729,3.91864884987656e-05,3.32016335203692e-05,0.00513498398495094,4.81486831335163e-05,2.60967144236541e-05,0.00452515808085349,3.28741904730596e-05,0.00954008258578955,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
nearby,0.00449508211313365,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.00785511104151987,0.00602355479636789,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00369706065375746,2.34912729920834e-05,0.00572642117638136
rise,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.016634018393705,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,0.00954008258578955,0.00637965271029617,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
show,4.45057634963728e-05,0.0074109067288671,3.91864884987656e-05,3.32016335203692e-05,0.00259291270527226,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,0.00825142180873796,0.00954008258578955,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00369706065375746,2.34912729920834e-05,3.79233190488832e-05
sits,4.45057634963728e-05,2.95255248162036e-05,0.00395783533837533,3.32016335203692e-05,0.0102191265443083,4.81486831335163e-05,2.60967144236541e-05,0.00302676136533909,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.004964002761432,3.66045609282917e-05,2.34912729920834e-05,0.0114149190337138
back,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.00501344666157575,0.012761197823987,0.00245558283980933,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.00825142180873796,0.00369706065375746,2.34912729920834e-05,3.79233190488832e-05
cbd,4.45057634963728e-05,0.00888718296967729,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.0187858562375792,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
centre,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,0.00660771228508498,4.7463097441739e-05,0.0169419916346276,3.74967190370843e-05,5.47375335267393e-05,0.00660771228508498,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
collapsed,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.0156841253686161,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,0.00215471714056361,3.74967190370843e-05,0.00826536756253763,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
houses,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.00169328330953883,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.0135155383739399,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.00167658371412604,3.66045609282917e-05,0.00589630952101294,3.79233190488832e-05
island,0.0245226756865014,0.0074109067288671,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
ken,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,0.0303765785581554
marryatt,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.0265945084498157,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
pay,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.0216142634217604,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00552728870017204,2.34912729920834e-05,3.79233190488832e-05
wearing,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.016911020285725,5.47375335267393e-05,3.28741904730596e-05,0.00552728870017204,0.00472174587140877,3.79233190488832e-05
areas,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.0225059186670263,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
auckland,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,0.0131825503796969,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.00660771228508498,0.00552728870017204,2.34912729920834e-05,3.79233190488832e-05
carrying,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.00566200457459972,0.0110022442388746,0.00660771228508498,3.66045609282917e-05,0.00472174587140877,3.79233190488832e-05
central,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.00752195151188229,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.0187858562375792,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
cera,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.0131613483820166,5.47375335267393e-05,3.28741904730596e-05,0.014678428932245,2.34912729920834e-05,3.79233190488832e-05
disaster,0.0311985402109573,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.0019123326708913,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
elections,0.00449508211313365,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.00394060387797176,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,0.0211669272043601,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
frames,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.00785511104151987,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.00167658371412604,3.66045609282917e-05,0.00942000046982546,3.79233190488832e-05
holding,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,0.00513498398495094,4.81486831335163e-05,0.00655027532033717,2.9967934310288e-05,0.00660771228508498,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00735751674658662,2.34912729920834e-05,3.79233190488832e-05
jersey,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,0.0253918627740927,0.00566200457459972,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
months,0.00672037028795229,0.00445835424724675,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.00302676136533909,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.0131613483820166,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
owners,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.00501344666157575,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.0225355281412876,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
pike,0.033423828385776,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
