term,πολύς_ἄλλος_πόλις_ἱερός_οἰκέω_πρότερος_γίγνομαι,σύμμαχος_σπονδή_πρός_ποιέω_σφεῖς_ἀθηναίους_γίγνομαι,ἀθηναῖοι_ἀναχωρέω_ἀθηναίων_ἵστημι_τις_πολύς_μάχη,γίγνομαι_πόλεμος_δ_τελευτάω_θέρος_χειμών_ἔτος,τις_ὅς_ἄλλος_πολύς_πρός_ἔχω_γίγνομαι,ναῦς_ὁπλίτης_ἄλλος_σύμμαχος_δ_ἀθηναίων_στρατία,τις_δῆμος_πολύς_ὡς_ἄλλος_πόλις_σφεῖς,ναῦς_πρός_θάλασσα_τεῖχος_πολύς_τις_μέγας,ναῦς_πλέω_ὡς_ὅς_ἄλλος_ποιέω_ἀφικνέομαι,βασιλεύς_ἔχω_σύμμαχος_σφεῖς_πρότερος_αἱρέω_ἀθηναίων,ὡς_πολύς_χωρέω_δ_ἄλλος_ἦδος_πρός,ὡς_λέγω_ὅστις_σφεῖς_ἄλλος_τις_πρότερος
ὅθεν,4.49622092631143e-06,3.14357657280995e-06,0.00192953619666976,5.26429387394122e-06,0.000259727036376454,3.9610392182493e-06,5.38187063059378e-06,0.00138624107313321,0.000688334948580352,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ὄχλος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000302871062352609,0.000598116921955644,0.000543568933689972,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.00078835229132891,0.00133665669854687
πεντακόσιοι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.0053513639838548,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
περαιόω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.00376694829655508,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.00218637035259993,2.61911060242163e-06,2.96376208103518e-06
στρατοπεδεύω,4.49622092631143e-06,3.14357657280995e-06,0.000555222666278194,5.26429387394122e-06,8.62880519523103e-07,0.000202013000130714,5.38187063059378e-06,0.000694504010691488,0.000859562547729693,5.45229514364072e-06,0.00183599653229756,2.96376208103518e-06
συλλαμβάνω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,0.00431087837510562,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.00163303290665039
τύχη,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00103631950394725,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000447528074236313
ὑπακούω,4.49622092631143e-06,3.14357657280995e-06,0.000830085372356508,0.000794908374965124,0.000906887426018781,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ψηφίζομαι,4.49622092631143e-06,0.00173211069161828,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,0.000812662465219661,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.0019294091147539
ἀγορά,0.00135336249881974,0.000946216548415794,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.00180128331059824,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000151151866132794
ἀναβαίνω,4.49622092631143e-06,3.14357657280995e-06,0.00110494807843482,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.00152458848562155,3.42455198298683e-06,5.45229514364072e-06,0.00144312994193432,2.96376208103518e-06
ἀναχώρησις,0.00112855145250417,3.14357657280995e-06,0.00165467349059145,0.00105812306866218,8.62880519523103e-07,0.000598116921955644,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.000550681809507712,0.000526441231086747,0.000299339970184553
βοήθεια,4.49622092631143e-06,3.14357657280995e-06,0.0027541243149047,0.00132133776235925,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.00188692814262574,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
διάνοια,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000777455348090316,3.9610392182493e-06,5.38187063059378e-06,0.000279461773226455,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.00089209238639159
διαφορά,4.49622092631143e-06,0.00173211069161828,5.49725412156628e-06,5.26429387394122e-06,0.000604879244185695,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.000278067052325677,2.61911060242163e-06,2.96376208103518e-06
διδάσκω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000259727036376454,3.9610392182493e-06,0.00135084952827904,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.00222578532285742
δωρίζω,0.00584958342513118,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
εἰσβολή,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.00658563163630047,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.000278067052325677,2.61911060242163e-06,2.96376208103518e-06
ἑκών,4.49622092631143e-06,0.000474680062494302,5.49725412156628e-06,5.26429387394122e-06,0.000906887426018781,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000264530170844585,2.96376208103518e-06
ἑλληνικός,0.00157817354513531,0.000160322405213307,5.49725412156628e-06,5.26429387394122e-06,0.000691167296138006,0.000202013000130714,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000133574640723503,2.96376208103518e-06
ἕξ,4.49622092631143e-06,3.14357657280995e-06,0.000555222666278194,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.0016629358981099,0.00205815574177508,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπαίρω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000993175477971092,3.9610392182493e-06,5.38187063059378e-06,0.000141114360738111,0.000345879750281669,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπείγω,4.49622092631143e-06,0.000160322405213307,5.49725412156628e-06,5.26429387394122e-06,8.71509324718334e-05,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.00188692814262574,5.45229514364072e-06,0.00144312994193432,0.000151151866132794
ἐπιπολή,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000971198835668176,3.42455198298683e-06,5.45229514364072e-06,0.00249077418290297,2.96376208103518e-06
ἥμισυς,4.49622092631143e-06,3.14357657280995e-06,0.000555222666278194,0.00421669939302692,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.0004178091857148,0.000688334948580352,5.45229514364072e-06,0.000133574640723503,2.96376208103518e-06
κερκυραίων,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.000268478987571002,8.62880519523103e-07,0.00238058457016783,5.38187063059378e-06,2.76694824976688e-06,0.00154447294432706,5.45229514364072e-06,2.61911060242163e-06,0.000595716178288072
μετέωρος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.0016629358981099,3.42455198298683e-06,0.000550681809507712,0.0015740854720554,2.96376208103518e-06
ὀκτώ,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.00105812306866218,8.62880519523103e-07,0.0013903247656055,5.38187063059378e-06,0.0004178091857148,0.00188692814262574,5.45229514364072e-06,2.61911060242163e-06,0.000151151866132794
περίειμι,4.49622092631143e-06,3.14357657280995e-06,0.00192953619666976,5.26429387394122e-06,0.000691167296138006,3.9610392182493e-06,5.38187063059378e-06,0.000279461773226455,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000151151866132794
προέρχομαι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.00218637035259993,0.00235981865278189,2.96376208103518e-06
προέχω,0.000454118313557455,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00056173521820954,3.9610392182493e-06,5.38187063059378e-06,0.00152458848562155,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
σύμβασις,4.49622092631143e-06,0.00141775303433729,0.0027541243149047,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.00104028049044335
τιμωρέω,4.49622092631143e-06,0.000474680062494302,5.49725412156628e-06,5.26429387394122e-06,0.000950031451994937,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000133574640723503,2.96376208103518e-06
ὑπισχνέομαι,4.49622092631143e-06,0.000946216548415794,5.49725412156628e-06,0.00158455245605631,8.62880519523103e-07,3.9610392182493e-06,0.00108175599674935,2.76694824976688e-06,0.000688334948580352,0.00164114083823586,2.61911060242163e-06,2.96376208103518e-06
φυγάς,0.000454118313557455,3.14357657280995e-06,0.00220439890274808,0.00158455245605631,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.00120201774602838,5.45229514364072e-06,2.61911060242163e-06,0.000447528074236313
ἀπόστασις,4.49622092631143e-06,0.000317501233853805,0.000830085372356508,5.26429387394122e-06,0.000432303140281075,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.0017157005434764,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀφανής,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000691167296138006,3.9610392182493e-06,5.38187063059378e-06,0.000279461773226455,3.42455198298683e-06,5.45229514364072e-06,0.000919307821449992,2.96376208103518e-06
δῆλος,0.0024774177303976,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00038915911430492,3.9610392182493e-06,0.000812662465219661,2.76694824976688e-06,0.000345879750281669,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
εἵλως,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.00605920224890634,8.62880519523103e-07,0.000202013000130714,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000151151866132794
εἰσπλέω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.00276971519801665,0.000859562547729693,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπεξέρχομαι,4.49622092631143e-06,3.14357657280995e-06,0.00165467349059145,5.26429387394122e-06,0.000604879244185695,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000657396761207829,2.96376208103518e-06
καταβαίνω,0.00112855145250417,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.000279461773226455,3.42455198298683e-06,0.000278067052325677,0.00222886312266081,2.96376208103518e-06
κράτιστος,0.00180298459145089,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00064802327016185,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000264530170844585,2.96376208103518e-06
οἴχομαι,4.49622092631143e-06,0.000789037719775297,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.00158837672651797,5.38187063059378e-06,2.76694824976688e-06,0.00120201774602838,5.45229514364072e-06,2.61911060242163e-06,0.000743904282339831
ὁμολογία,4.49622092631143e-06,0.00126057420569679,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,0.00161994305980873,2.76694824976688e-06,3.42455198298683e-06,0.00300421462414603,2.61911060242163e-06,2.96376208103518e-06
ὅμορος,0.00225260668408203,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,0.000274475402160283,2.76694824976688e-06,3.42455198298683e-06,0.00382205889569214,2.61911060242163e-06,2.96376208103518e-06
πατρίς,0.000903740406188598,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000906887426018781,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
προσβοηθέω,4.49622092631143e-06,3.14357657280995e-06,0.00412843784529627,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.00137324534517772,5.45229514364072e-06,0.000264530170844585,2.96376208103518e-06
συγχωρέω,4.49622092631143e-06,0.00141775303433729,5.49725412156628e-06,5.26429387394122e-06,0.000173438984424144,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.00178122101070214
ὑπόσπονδος,4.49622092631143e-06,3.14357657280995e-06,0.00577761408176616,0.00105812306866218,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀνθίστημι,4.49622092631143e-06,3.14357657280995e-06,0.00192953619666976,5.26429387394122e-06,0.00047544716625723,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.00078835229132891,2.96376208103518e-06
ἀποτρέπω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.000268478987571002,0.00047544716625723,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000345879750281669,5.45229514364072e-06,2.61911060242163e-06,0.00148484480259863
διασῴζω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00038915911430492,3.9610392182493e-06,5.38187063059378e-06,0.000556156598203144,3.42455198298683e-06,0.00109591132387178,0.000919307821449992,2.96376208103518e-06
διαφέρω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000820599374066471,3.9610392182493e-06,0.000543568933689972,2.76694824976688e-06,0.000517107349431011,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἐπιτρέπω,0.000454118313557455,3.14357657280995e-06,5.49725412156628e-06,0.000794908374965124,0.00056173521820954,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.00164114083823586,2.61911060242163e-06,2.96376208103518e-06
εὐώνυμος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.00314555183350838,2.96376208103518e-06
ἰσχυρός,0.000903740406188598,0.00110339537705629,5.49725412156628e-06,5.26429387394122e-06,0.000173438984424144,3.9610392182493e-06,5.38187063059378e-06,0.00110954624815652,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000151151866132794
καίτοι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00103631950394725,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
κἀν,4.49622092631143e-06,0.000317501233853805,5.49725412156628e-06,5.26429387394122e-06,0.000906887426018781,0.000202013000130714,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
κορινθίους,4.49622092631143e-06,0.00204646834889928,0.00110494807843482,5.26429387394122e-06,4.40069064956783e-05,0.000400064961043179,5.38187063059378e-06,2.76694824976688e-06,0.000517107349431011,5.45229514364072e-06,0.000133574640723503,2.96376208103518e-06
κύκλος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.00193963072308659,3.42455198298683e-06,5.45229514364072e-06,0.00131217441181324,2.96376208103518e-06
λίθος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.00207797813557493,3.42455198298683e-06,5.45229514364072e-06,0.00118121888169215,2.96376208103518e-06
μέγαρον,4.49622092631143e-06,3.14357657280995e-06,0.000555222666278194,5.26429387394122e-06,8.62880519523103e-07,0.000994220843780574,5.38187063059378e-06,0.00152458848562155,3.42455198298683e-06,0.000278067052325677,2.61911060242163e-06,0.000743904282339831
μετέχω,0.000678929359873027,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00056173521820954,3.9610392182493e-06,0.00215813012286811,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
παρακελεύομαι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.00170504100217648,0.00163303290665039
πελάω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00103631950394725,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
προσλαμβάνω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000820599374066471,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000859562547729693,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
προσπλέω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.00158837672651797,5.38187063059378e-06,0.000694504010691488,0.00188692814262574,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
τιμάω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00103631950394725,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
