term,locum_pars_flumen_oppidum_omnis_collis_pedum,res_omnis_consilium_cognosco_neo_video_habeo,omnis_res_hostis_magnus_locum_tantus_noster,finis_omnis_magnus_ager_oppidum_transeo_frumentum,mille_passus_circiter_dies_omnis_numerus_ito,navis_magnus_utor_omnis_pars_reliquus_tempus,hostis_noster_legio_proelium_pars_locum_magnus,legio_pars_mitto_caesar_lego_omnis_duo,castra_hostis_locum_caesar_equito_castrum_copia,facio_mitto_lego_impero_civitas_caesarem_res,oppidum_magnus_pars_murus_omnis_noster_munitio,civitas_omnis_populus_habeo_magnus_res_romani
indico,1.15362873919915e-05,0.00205764935544574,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000220986814453404
infimus,0.00462605124418859,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
infirmus,0.000588350656991567,5.86224887591378e-06,0.00142142788377137,7.62584551562155e-06,1.37300399544163e-05,0.00105612079512302,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
iniquitas,1.15362873919915e-05,0.000298974692671603,0.00198773381356076,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
inopinor,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000761153929520171,0.000652948287788574,6.98406933784039e-06,8.11470953397223e-06,0.00169219907433349,4.33307479320401e-06
insignis,1.15362873919915e-05,5.86224887591378e-06,0.00085512195398198,7.62584551562155e-06,1.37300399544163e-05,0.00262461702550375,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
insto,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00202134255455357,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
interea,0.00116516502659114,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00129943174104459,6.98406933784039e-06,0.000819585662931195,1.12066163863145e-05,4.33307479320401e-06
lapis,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00449385317091211,4.33307479320401e-06
loquor,1.15362873919915e-05,0.000592087136467292,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00244252756972564,1.12066163863145e-05,4.33307479320401e-06
lucterius,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00115150267285885,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00162267346767259,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
magnopere,1.15362873919915e-05,0.00088519958026298,5.66305929789391e-06,0.00153279494863993,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.000413850186232584,1.12066163863145e-05,4.33307479320401e-06
malus,0.00116516502659114,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000761153929520171,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00113186825501776,0.000220986814453404
marcus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00259239864755662,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
menapios,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00070023203767523,1.04566415358715e-05,5.04075450013358e-06,0.00226915692092861,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
mens,1.15362873919915e-05,5.86224887591378e-06,0.00227088677845546,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
metus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00229537950020208,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000437640554113605
mulier,1.15362873919915e-05,0.000298974692671603,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.0015789528719166,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00163105661632842,1.12066163863145e-05,4.33307479320401e-06
nobilitas,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00173756299207481
nunc,1.15362873919915e-05,0.00088519958026298,5.66305929789391e-06,7.62584551562155e-06,0.00138673403539604,0.0015789528719166,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
obsidum,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00325399852312287,1.12066163863145e-05,4.33307479320401e-06
occasio,1.15362873919915e-05,0.00205764935544574,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000220986814453404
oceano,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.000770210397077776,1.37300399544163e-05,0.00314744910229732,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
onus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00419311325588448,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
parco,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00314744910229732,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.000819585662931195,1.12066163863145e-05,4.33307479320401e-06
pedester,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.0015789528719166,5.04075450013358e-06,6.46483453256014e-06,0.00175300140379794,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
perfugio,1.15362873919915e-05,0.000298974692671603,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00175300140379794,0.000819585662931195,1.12066163863145e-05,4.33307479320401e-06
perrumpo,0.00116516502659114,5.86224887591378e-06,0.000571968989087285,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00101319165452685,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
postquam,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00138673403539604,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00210220487068996,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
potens,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00173756299207481
prex,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00325399852312287,1.12066163863145e-05,4.33307479320401e-06
pridie,1.15362873919915e-05,5.86224887591378e-06,0.00085512195398198,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00281286071296493,4.33307479320401e-06
proelio,1.15362873919915e-05,0.000298974692671603,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00126522937953353,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00113186825501776,4.33307479320401e-06
quies,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00262461702550375,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.000819585662931195,0.000571537435702038,4.33307479320401e-06
quinque,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00259239864755662,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
rarus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00101319165452685,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00225252989364921,4.33307479320401e-06
recipero,1.15362873919915e-05,0.00235076179924143,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
sabinus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000509116204513492,0.000652948287788574,0.00140379793690592,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
saxum,0.00462605124418859,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
senones,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.0019459151943006,0.000705391003121879,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
sequanorum,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00305796405176424,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
silvestris,0.00174197939619072,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00344624002855848,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
stipendium,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00173756299207481
suebos,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00115150267285885,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00175300140379794,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
terror,1.15362873919915e-05,5.86224887591378e-06,0.00227088677845546,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
traicio,0.00231879376579029,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00207323603311686,1.04566415358715e-05,0.000257078479506813,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
utrimque,0.00231879376579029,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00101319165452685,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
uxor,1.15362873919915e-05,0.000298974692671603,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00152090925241461
vago,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00229537950020208,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.000705391003121879,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
vallo,0.000588350656991567,5.86224887591378e-06,0.00170458084866607,7.62584551562155e-06,0.00070023203767523,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
viii,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00550574602172092,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
vineus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00449385317091211,4.33307479320401e-06
adhibeo,1.15362873919915e-05,0.00176453691165005,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000220986814453404
arbor,0.00174197939619072,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00210178494871017,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
belgas,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00115150267285885,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000870948033434005
bellovacorum,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.000770210397077776,0.00070023203767523,1.04566415358715e-05,0.00101319165452685,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
bibracte,1.15362873919915e-05,0.00117831202405867,5.66305929789391e-06,7.62584551562155e-06,0.00207323603311686,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
bini,0.00404923687458902,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
britannia,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00226915692092861,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
centum,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00481924402400011,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
cingo,0.00404923687458902,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
compello,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00176930482954689,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
concito,1.15362873919915e-05,0.000298974692671603,0.00085512195398198,0.000388918121296699,1.37300399544163e-05,1.04566415358715e-05,0.000509116204513492,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
confligo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00176930482954689,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
continuus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00245140833758198,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
contumelia,1.15362873919915e-05,0.000298974692671603,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00130425551275441
cuniculus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00393352235159638,4.33307479320401e-06
cupio,1.15362873919915e-05,5.86224887591378e-06,0.000571968989087285,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00126522937953353,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
de_-sisto,0.00116516502659114,5.86224887591378e-06,0.00142142788377137,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
decerto,1.15362873919915e-05,5.86224887591378e-06,0.000571968989087285,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00108760177309421
deleo,1.15362873919915e-05,5.86224887591378e-06,0.00198773381356076,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
