identifier,TopicValue2,Topic,TopicValue,Date,Month,Publisher,Republished,Sewerage,Disasters_PA,Infrastructure,Earthquake_aftershocks,NameAuthorities,EQPred_RingKen,Brownlee,KeyJohn,ParkerRobert,CHCHCityCouncil,EnglishSimon,MarryattTony,RingKen,SouthCanterburyFinanceLtd,CERA,AMI,ChristchurchCathedral,aftershocks_appears_holds_economy_bank_rate_made,portaloo_asks_centre_small_infrastructure_head_crane,buildings_people_rubble_building_broken_collapsed_arm,people_pm_homes_government_june_show_part,recovery_cera_damage_eqc_prime_rebuilding_back,red_city_areas_house_black_move_liquefaction,people_called_replies_refugees_ken_ring_couple_heading,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,insurance_huge_hit_version_companies_words_june,city_council_tony_marryatt_mayor_comments_pay_rise_public,cup_rugby_world_world_damage_auckland_decision_rugby,business_red_zone_cbd_buildings_large_words_owners,city_rebuild_buildings_heading_house_rebuilding_title,mayor_toilet_standing_anderton_paper_wife_toilets,march_news_japan_port_moon_day_tsunami,finance_government_billion_reading_cost_south_damage,great_pike_river_south_island_weather_snow_aftershocks_represents
DCDL-0017437,5.89615040286482,recovery_cera_damage_eqc_prime_rebuilding_back,0.896150402864817,31/03/2011,2011-03,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"Key, John Phillip (Rt Hon), 1961- (name_authority) # Parker, Robert John (Sir), 1953- (name_authority) # Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # Canterbury Earthquake Recovery Authority (name_authority)",0,1,1,1,0,0,0,0,0,1,0,0,0.090420769919427,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.896150402864817,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099
DCDL-0017439,14.9873717442778,mayor_toilet_standing_anderton_paper_wife_toilets,0.987371744277822,02/04/2011,2011-04,Press (Christchurch, N.Z.) (Newspaper),0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.987371744277822,0.000789265982636148,0.000789265982636148,0.000789265982636148
DCDL-0017453,14.9317476732161,mayor_toilet_standing_anderton_paper_wife_toilets,0.931747673216132,05/04/2011,2011-04,Timaru herald (Newspaper),1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.931747673216132,0.0527404343329886,0.00103412616339193,0.00103412616339193
DCDL-0017459,16.9887085391673,finance_government_billion_reading_cost_south_damage,0.988708539167255,06/04/2011,2011-04,Dominion post (Newspaper),0,0,0,0,0,"English, Simon William (Hon), 1961- (name_authority) # South Canterbury Finance Ltd (name_authority)",0,0,0,0,0,1,0,0,1,0,0,0,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.988708539167255,0.000705716302046577
DCDL-0017485,11.4834773767158,cup_rugby_world_world_damage_auckland_decision_rugby,0.483477376715811,07/04/2011,2011-04,Northern advocate (Newspaper),0,1,0,1,0,"Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0.000508388408744281,0.153024911032028,0.0767666497203864,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.483477376715811,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.280122013218099,0.000508388408744281
DCDL-0017488,16.4434611602753,finance_government_billion_reading_cost_south_damage,0.44346116027532,08/04/2011,2011-04,Dominion post (Newspaper),0,0,0,0,0,"AMI Insurance (name_authority)",0,0,0,0,0,0,0,0,0,0,1,0,0.000983284169124877,0.0501474926253687,0.000983284169124877,0.148475909537856,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.345132743362832,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.44346116027532,0.000983284169124877
DCDL-0017491,9.75691184141888,insurance_huge_hit_version_companies_words_june,0.756911841418884,07/04/2011,2011-04,Southland times (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.104851330203443,0.000521648408972353,0.756911841418884,0.130933750652061,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353
DCDL-0017504,1.69874476987448,aftershocks_appears_holds_economy_bank_rate_made,0.698744769874477,11/04/2011,2011-04,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.698744769874477,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.280334728033473,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
DCDL-0017510,14.522816166884,mayor_toilet_standing_anderton_paper_wife_toilets,0.522816166883963,05/04/2011,2011-04,Press (Christchurch, N.Z.) (Newspaper),0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00130378096479791,0.457627118644068,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.522816166883963,0.00130378096479791,0.00130378096479791,0.00130378096479791
DCDL-0017511,14.6732161323681,mayor_toilet_standing_anderton_paper_wife_toilets,0.673216132368149,07/04/2011,2011-04,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.0527404343329886,0.673216132368149,0.00103412616339193,0.00103412616339193,0.259565667011375
DCDL-0017521,16.8586723768737,finance_government_billion_reading_cost_south_damage,0.858672376873662,13/04/2011,2011-04,Waikato times (Newspaper),0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.109207708779443,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.858672376873662,0.00214132762312634
DCDL-0017524,14.6132190942472,mayor_toilet_standing_anderton_paper_wife_toilets,0.613219094247246,14/04/2011,2011-04,Dominion post (Newspaper),0,0,0,0,0,"Parker, Robert John (Sir), 1953- (name_authority)",0,0,0,1,0,0,0,0,0,0,0,0,0.00122399020807834,0.123623011015912,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.246022031823745,0.00122399020807834,0.613219094247246,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0017525,5.77206512425021,recovery_cera_damage_eqc_prime_rebuilding_back,0.772065124250214,15/04/2011,2011-04,Dominion post (Newspaper),0,0,0,0,0,"Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # Canterbury Earthquake Recovery Authority (name_authority)",0,1,0,0,0,0,0,0,0,1,0,0,0.0437017994858612,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.772065124250214,0.0865467009425878,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.0865467009425878,0.000856898029134533,0.000856898029134533
DCDL-0017529,5.82951854775059,recovery_cera_damage_eqc_prime_rebuilding_back,0.829518547750592,15/04/2011,2011-04,Southland times (Newspaper),0,0,0,0,0,"Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # Canterbury Earthquake Recovery Authority (name_authority)",0,1,0,0,0,0,0,0,0,1,0,0,0.000789265982636148,0.000789265982636148,0.119179163378058,0.0402525651144436,0.829518547750592,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148
DCDL-0017570,17.5493782004389,great_pike_river_south_island_weather_snow_aftershocks_represents,0.549378200438917,21/04/2011,2011-04,National Business Review (Newspaper),0,0,0,1,0,"English, Simon William (Hon), 1961- (name_authority)",0,0,0,0,0,1,0,0,0,0,0,0,0.293343087051939,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.147037307973665,0.549378200438917
DCDL-0017661,7.63406940063091,people_called_replies_refugees_ken_ring_couple_heading,0.634069400630915,11/09/2010,2010-09,Timaru herald (Newspaper),0,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.634069400630915,0.00315457413249211,0.00315457413249211,0.160883280757098,0.00315457413249211,0.00315457413249211,0.160883280757098,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211
DCDL-0017662,2.53747323340471,portaloo_asks_centre_small_infrastructure_head_crane,0.537473233404711,18/09/2010,2010-09,Timaru herald (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00214132762312634,0.537473233404711,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.430406852248394,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634
DCDL-0017663,14.5093733261918,mayor_toilet_standing_anderton_paper_wife_toilets,0.509373326191751,25/09/2010,2010-09,Timaru herald (Newspaper),0,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000535618639528656,0.161221210498125,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.321906802356722,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.000535618639528656,0.509373326191751,0.000535618639528656,0.000535618639528656,0.000535618639528656
DCDL-0017773,13.7164280845262,city_rebuild_buildings_heading_house_rebuilding_title,0.716428084526244,10/05/2011,2011-05,Press (Christchurch, N.Z.) (Newspaper),2,0,0,0,0,"Christchurch (N.Z.). City Council (name_authority) # Hide, Rodney Philip (Hon), 1956- (name_authority)",0,0,0,0,1,0,0,0,0,0,0,0,0.0347648261758691,0.239263803680982,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.716428084526244,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375
DCDL-0017873,16.3471741637832,finance_government_billion_reading_cost_south_damage,0.34717416378316,20/05/2011,2011-05,Dominion post (Newspaper),0,0,0,1,0,"Key, John Phillip (Rt Hon), 1961- (name_authority) # Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # English, Simon William (Hon), 1961- (name_authority)",0,1,1,0,0,1,0,0,0,0,0,0,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.174163783160323,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.231833910034602,0.00115340253748558,0.00115340253748558,0.231833910034602,0.00115340253748558,0.00115340253748558,0.34717416378316,0.00115340253748558
DCDL-0017889,1.46209624258405,aftershocks_appears_holds_economy_bank_rate_made,0.462096242584047,24/05/2011,2011-05,Timaru herald (Newspaper),1,1,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.462096242584047,0.165458141067897,0.000659195781147001,0.000659195781147001,0.132498352010547,0.0665787738958471,0.000659195781147001,0.000659195781147001,0.033618984838497,0.132498352010547,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001,0.000659195781147001
DCDL-0017904,3.30722154222766,buildings_people_rubble_building_broken_collapsed_arm,0.307221542227662,25/05/2011,2011-05,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"New Zealand. Earthquake Commission (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.307221542227662,0.00122399020807834,0.184822521419829,0.307221542227662,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.184822521419829,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0017906,12.4908200734394,business_red_zone_cbd_buildings_large_words_owners,0.490820073439412,26/05/2011,2011-05,Timaru herald (Newspaper),1,0,0,0,0,"Hotel Grand Chancellor Christchurch (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.184822521419829,0.00122399020807834,0.490820073439412,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.307221542227662,0.00122399020807834
DCDL-0017938,12.4505098980204,business_red_zone_cbd_buildings_large_words_owners,0.450509898020396,30/05/2011,2011-05,Press (Christchurch, N.Z.) (Newspaper),2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000599880023995201,0.0605878824235153,0.000599880023995201,0.000599880023995201,0.240551889622076,0.000599880023995201,0.150569886022795,0.000599880023995201,0.000599880023995201,0.0905818836232753,0.000599880023995201,0.450509898020396,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.000599880023995201
DCDL-0017951,12.9690522243714,business_red_zone_cbd_buildings_large_words_owners,0.969052224371373,24/05/2011,2011-05,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.969052224371373,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
DCDL-0017953,13.6170912078882,city_rebuild_buildings_heading_house_rebuilding_title,0.61709120788825,28/05/2011,2011-05,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.0829909613804437,0.000821692686935086,0.000821692686935086,0.000821692686935086,0.124075595727198,0.61709120788825,0.165160230073952,0.000821692686935086,0.000821692686935086,0.000821692686935086
DCDL-0017985,12.4348855564325,business_red_zone_cbd_buildings_large_words_owners,0.434885556432518,02/06/2011,2011-06,Northern advocate (Newspaper),0,0,0,0,0,"Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # Hotel Grand Chancellor Christchurch (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.0402525651144436,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.198105761641673,0.000789265982636148,0.434885556432518,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.316495659037095,0.000789265982636148
DCDL-0018017,9.59095378564405,insurance_huge_hit_version_companies_words_june,0.590953785644051,10/06/2011,2011-06,National Business Review (Newspaper),0,0,0,0,0,"Dalai Lama Tenzin Gyatso, 1935- (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.1976401179941,0.000983284169124877,0.590953785644051,0.000983284169124877,0.0993117010816126,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0993117010816126
DCDL-0018021,5.98737174427782,recovery_cera_damage_eqc_prime_rebuilding_back,0.987371744277822,09/06/2011,2011-06,Press (Christchurch, N.Z.) (Newspaper),2,0,0,0,0,"New Zealand. Earthquake Commission (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.987371744277822,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148
DCDL-0018028,1.54178957718781,aftershocks_appears_holds_economy_bank_rate_made,0.541789577187807,07/06/2011,2011-06,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0.541789577187807,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.44346116027532,0.000983284169124877,0.000983284169124877
DCDL-0018059,4.65319426336375,people_pm_homes_government_june_show_part,0.653194263363755,14/06/2011,2011-06,Timaru herald (Newspaper),1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.0664928292046936,0.00130378096479791,0.00130378096479791,0.653194263363755,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.262059973924381,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
DCDL-0018068,4.81897491821156,people_pm_homes_government_june_show_part,0.818974918211559,11/06/2011,2011-06,Press (Christchurch, N.Z.) (Newspaper),0,0,1,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.818974918211559,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.164667393675027,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
DCDL-0018077,8.94952681388013,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,0.949526813880126,14/06/2011,2011-06,Southland times (Newspaper),0,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.949526813880126,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211
