term,king_war_lacedaemonians_allies_athenians_son_country,athenians_city_arms_temple_death_commons_day,hundred_infantry_heavy_ships_thousand_son_athenians,wall_athenians_town_city_sea_place_army,athenians_lacedaemonians_treaty_allies_lacedaemon_alliance_athens,sicily_war_syracusans_allies_athenians_syracuse_country,athenians_enemy_syracusans_ships_battle_army_men,war_men_good_city_present_power_country,ships_fleet_athenians_sailed_sea_peloponnesians_put,athenians_alcibiades_tissaphernes_son_envoys_lacedaemonians_government,enemy_sea_athenians_force_war_land_numbers,country_athenians_allies_territory_lacedaemonians_town_city
suffer,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00166029509336198,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
acarnania,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.000518686452322066,3.55719977233921e-06,3.27793621136133e-06,0.00374362132676403
blow,4.68011419478635e-06,0.000288510493862081,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.000855186521578544,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.00213393647359622,4.39908499032201e-06
bodies,4.68011419478635e-06,0.00339989817276687,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.000571071398130523,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
condition,0.000706697243412739,0.00198563104599197,5.1448268765756e-06,3.90823465040841e-06,0.000178621462594564,4.52140887100421e-06,2.84115123448021e-06,0.000554484850399672,3.43500961802693e-06,3.55719977233921e-06,0.000331071557347494,4.39908499032201e-06
conspirators,4.68011419478635e-06,5.65706850709962e-06,0.000262386170705356,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,0.00231573705179283,0.000986658799619759,4.39908499032201e-06
countrymen,4.68011419478635e-06,0.001419924195282,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.00147834923132396,0.00132412458208693
division,4.68011419478635e-06,5.65706850709962e-06,0.0010341102021917,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.00227576213881865,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
employed,4.68011419478635e-06,5.65706850709962e-06,0.00386376498430828,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000396511958547913,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
enterprise,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.000394731699691249,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00142333575558434,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
facts,4.68011419478635e-06,0.000571363919217062,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.0011863764178067,3.43500961802693e-06,0.000537137165623221,3.27793621136133e-06,4.39908499032201e-06
fine,4.68011419478635e-06,0.000854217344572043,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00134434930965846,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
height,0.000706697243412739,5.65706850709962e-06,5.1448268765756e-06,0.00117637862977293,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000633471296325551,3.43500961802693e-06,3.55719977233921e-06,0.00049496836791556,4.39908499032201e-06
hostages,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.00105421686746988,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.000518686452322066,3.55719977233921e-06,3.27793621136133e-06,0.00242389582966743
informed,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.00172093981863149,3.55719977233921e-06,0.000658865178483627,0.00132412458208693
islanders,4.68011419478635e-06,5.65706850709962e-06,0.000519627514534136,3.90823465040841e-06,3.50238161950126e-06,0.00226522584437311,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.00131445242075589,4.39908499032201e-06
justly,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.0015813086474361,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
master,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.00078555516473209,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00126536286373258,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
office,4.68011419478635e-06,0.000288510493862081,5.1448268765756e-06,3.90823465040841e-06,0.00052885962454469,4.52140887100421e-06,2.84115123448021e-06,0.000396511958547913,3.43500961802693e-06,0.00196001707455891,3.27793621136133e-06,4.39908499032201e-06
ordered,4.68011419478635e-06,0.001419924195282,0.000776868858362916,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.000144898712958491,1.57972891851758e-06,0.000690436933223413,0.00124857712009106,3.27793621136133e-06,4.39908499032201e-06
perceiving,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000703978705519753,4.52140887100421e-06,0.00113930164502656,1.57972891851758e-06,3.43500961802693e-06,0.00142643710870803,3.27793621136133e-06,4.39908499032201e-06
preparing,4.68011419478635e-06,5.65706850709962e-06,0.00257755826516438,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.00103393789502611,0.0001814171883893,0.00049496836791556,4.39908499032201e-06
provided,4.68011419478635e-06,0.00113707076992702,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.00271736673147353,0.000571071398130523,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
ranks,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000682732739521635,0.00128135920675058,1.57972891851758e-06,3.43500961802693e-06,0.0010707171314741,0.000331071557347494,4.39908499032201e-06
reasons,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000879097786494816,4.52140887100421e-06,2.84115123448021e-06,0.000238539066696155,3.43500961802693e-06,3.55719977233921e-06,0.00197003966302816,4.39908499032201e-06
returning,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000353740543569627,4.52140887100421e-06,0.000571071398130523,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.000331071557347494,0.00264385007918353
suspected,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000703978705519753,4.52140887100421e-06,2.84115123448021e-06,0.000554484850399672,3.43500961802693e-06,0.00160429709732499,3.27793621136133e-06,4.39908499032201e-06
throw,4.68011419478635e-06,0.000288510493862081,5.1448268765756e-06,3.90823465040841e-06,0.000703978705519753,4.52140887100421e-06,0.000571071398130523,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.00180614285246009,4.39908499032201e-06
thucydides,0.0042167828895025,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,0.000359277177006261,3.27793621136133e-06,4.39908499032201e-06
withdrew,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.00059014343221167,0.000703978705519753,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.00120568837592745,0.000714997154240182,0.000331071557347494,4.39908499032201e-06
world,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.000199319967170829,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00150232220151022,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
young,4.68011419478635e-06,5.65706850709962e-06,0.000776868858362916,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000949417080029067,3.43500961802693e-06,0.000892857142857143,3.27793621136133e-06,4.39908499032201e-06
advantages,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00150232220151022,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
alarmed,0.000472691533673422,0.000571363919217062,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,8.05661748443967e-05,3.43500961802693e-06,0.000892857142857143,0.00147834923132396,4.39908499032201e-06
allied,4.68011419478635e-06,5.65706850709962e-06,0.0036065236404795,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,0.000892857142857143,3.27793621136133e-06,4.39908499032201e-06
ancestors,0.00117470866289137,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000353740543569627,4.52140887100421e-06,2.84115123448021e-06,0.000949417080029067,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
armies,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.00227576213881865,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.00049496836791556,4.39908499032201e-06
attacks,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.000980966897252511,3.50238161950126e-06,0.000230591852421214,0.000997244083302554,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,0.000331071557347494,4.39908499032201e-06
begin,0.000238685823934104,5.65706850709962e-06,5.1448268765756e-06,0.000980966897252511,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00102840352595495,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
break,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.00122933594844494,4.52140887100421e-06,2.84115123448021e-06,0.000633471296325551,3.43500961802693e-06,3.55719977233921e-06,0.000658865178483627,4.39908499032201e-06
call,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000703978705519753,0.000230591852421214,2.84115123448021e-06,0.00110738997188083,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
cases,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00102840352595495,3.43500961802693e-06,3.55719977233921e-06,0.000822761989051693,0.000224353334506423
ceased,0.000706697243412739,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000456662295971425,0.00113930164502656,8.05661748443967e-05,3.43500961802693e-06,3.55719977233921e-06,0.000822761989051693,4.39908499032201e-06
chian,4.68011419478635e-06,5.65706850709962e-06,0.00154859288984926,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.00223619126133553,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
circumstances,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.000456662295971425,0.000571071398130523,0.00102840352595495,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
confederates,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00071245774225143,0.00172093981863149,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
confusion,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.000980966897252511,3.50238161950126e-06,4.52140887100421e-06,0.00199164701537063,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
constitution,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000633471296325551,3.43500961802693e-06,0.00196001707455891,3.27793621136133e-06,4.39908499032201e-06
decelea,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000703978705519753,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.00115055561018783,0.00176403308111913
desire,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000703978705519753,4.52140887100421e-06,2.84115123448021e-06,0.0011863764178067,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
divided,4.68011419478635e-06,0.000854217344572043,5.1448268765756e-06,0.00117637862977293,0.00052885962454469,0.00158701451372248,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
eager,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.00052885962454469,4.52140887100421e-06,2.84115123448021e-06,0.000238539066696155,3.43500961802693e-06,0.000892857142857143,0.00131445242075589,4.39908499032201e-06
eyes,4.68011419478635e-06,0.00170277762063699,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000870430634103188,0.00034693597142072,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
failing,0.000472691533673422,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000396511958547913,0.00120568837592745,3.55719977233921e-06,3.27793621136133e-06,0.00110417033257083
fire,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.00293508422245672,3.50238161950126e-06,0.000230591852421214,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.00049496836791556,4.39908499032201e-06
injure,0.00187672579210933,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000633471296325551,0.000175185490519373,0.000359277177006261,3.27793621136133e-06,4.39908499032201e-06
instantly,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.00105421686746988,4.52140887100421e-06,0.000286956274682501,1.57972891851758e-06,3.43500961802693e-06,0.000359277177006261,0.00147834923132396,4.39908499032201e-06
liberty,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00142333575558434,0.000175185490519373,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
median,0.00234473721158796,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.00113487362662206,2.84115123448021e-06,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
minds,4.68011419478635e-06,0.000288510493862081,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.000286956274682501,0.00126536286373258,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
misfortune,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00110738997188083,3.43500961802693e-06,0.000892857142857143,3.27793621136133e-06,4.39908499032201e-06
obliged,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000353740543569627,0.00136094407017227,0.000429013836406512,0.000317525512622034,3.43500961802693e-06,3.55719977233921e-06,0.000658865178483627,4.39908499032201e-06
population,4.68011419478635e-06,0.00255133789670193,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.00131445242075589,0.000444307584022523
prepare,4.68011419478635e-06,5.65706850709962e-06,0.0010341102021917,3.90823465040841e-06,0.000879097786494816,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.000862187414124759,3.55719977233921e-06,0.000822761989051693,4.39908499032201e-06
promise,0.000472691533673422,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.00210493135332026,4.52140887100421e-06,2.84115123448021e-06,0.000396511958547913,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
prove,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00150232220151022,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
reach,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.00156720209481377,3.50238161950126e-06,4.52140887100421e-06,0.000571071398130523,1.57972891851758e-06,0.000862187414124759,0.000359277177006261,3.27793621136133e-06,4.39908499032201e-06
sacrifice,4.68011419478635e-06,0.00255133789670193,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000791444188177309,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
siceliots,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.0020391554008229,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.00164224604189202,4.39908499032201e-06
spartan,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.00120568837592745,3.55719977233921e-06,0.000167174746779428,0.00242389582966743
